Częstotliwość (Hz)	Poziom (dB)
578,031921	-61,390667
578,704834	-54,989761
579,377747	-53,111137
580,050659	-53,114601
580,723572	-54,495445
581,396484	-52,549454
582,069397	-50,020813
582,742310	-50,568821
583,415222	-51,706493
584,088135	-49,160213
584,761047	-48,107681
585,433960	-49,469196
586,106873	-49,306316
586,779785	-48,441730
587,452698	-50,195488
588,125610	-55,097847
588,798523	-55,374680
589,471436	-52,604500
590,144348	-53,199635
590,817261	-56,357399
591,490173	-57,729080
592,163086	-56,960426
592,835999	-59,184288
593,508911	-64,607872
594,181824	-57,162521
594,854736	-53,847492
595,527649	-54,917747
596,200562	-57,578098
596,873474	-58,436623
597,546387	-56,233265
598,219299	-54,028103
598,892212	-54,289650
599,565125	-56,453857
600,238037	-58,584393
600,910950	-56,504826
601,583862	-54,018467
602,256775	-53,634335
602,929688	-52,433464
603,602600	-53,034187
604,275513	-55,174397
604,948425	-53,883026
605,621338	-53,908749
606,294250	-58,562096
606,967163	-55,055317
607,640076	-57,426693
608,312988	-63,820534
608,985901	-72,100861
609,658813	-58,768646
610,331726	-52,479229
611,004639	-51,923111
611,677551	-54,466549
612,350464	-54,383251
613,023376	-51,561199
613,696289	-49,303238
614,369202	-48,663300
615,042114	-50,063049
615,715027	-54,312443
616,387939	-58,065987
617,060852	-52,984802
617,733765	-49,413914
618,406677	-46,395775
619,079590	-45,407158
619,752502	-45,187599
620,425415	-42,588543
621,098328	-42,009552
621,771240	-43,887966
622,444153	-46,556644
623,117065	-47,427006
623,789978	-44,270046
624,462891	-42,673656
625,135803	-44,698895
625,808716	-45,605621
626,481628	-45,577400
627,154541	-46,527489
627,827454	-45,192905
628,500366	-44,582928
629,173279	-44,092072
629,846191	-41,909290
630,519104	-43,608303
631,192017	-48,058937
631,864929	-50,342400
632,537842	-54,201340
633,210754	-52,717319
633,883667	-48,341080
634,556580	-50,510906
635,229492	-50,409626
635,902405	-53,952385
636,575317	-46,646023
637,248230	-44,030067
637,921143	-44,912468
638,594055	-47,775120
639,266968	-56,639481
639,939880	-52,635033
640,612793	-57,252525
641,285706	-49,021378
641,958618	-45,422516
642,631531	-45,609222
643,304443	-45,932945
643,977356	-43,798206
644,650269	-47,168209
645,323181	-56,693192
645,996094	-57,582512
646,669006	-68,835075
647,341919	-52,797935
648,014832	-49,766136
648,687744	-56,211273
649,360657	-52,186749
650,033569	-49,258186
650,706482	-68,162712
651,379395	-48,574898
652,052307	-44,681767
652,725220	-46,208038
653,398132	-55,300640
654,071045	-55,710007
654,743958	-52,277740
655,416870	-53,874260
656,089783	-53,592285
656,762695	-55,826618
657,435608	-54,531876
658,108521	-50,087376
658,781433	-53,118805
659,454346	-57,038738
660,127258	-52,309090
660,800171	-56,025738
661,473083	-56,115410
662,145996	-48,180767
662,818909	-45,844803
663,491821	-47,490013
664,164734	-50,676102
664,837646	-55,505802
665,510559	-66,220146
666,183472	-54,191589
666,856384	-52,981148
667,529297	-55,796860
668,202209	-58,080654
668,875122	-56,892647
669,548035	-55,128185
670,220947	-52,434101
670,893860	-51,441227
671,566772	-56,193302
672,239685	-61,578892
672,912598	-65,873131
673,585510	-62,738628
674,258423	-57,126373
674,931335	-55,148796
675,604248	-53,905243
676,277161	-54,209518
676,950073	-56,653099
677,622986	-62,291950
678,295898	-62,262955
678,968811	-66,565216
679,641724	-64,306061
680,314636	-58,978352
680,987549	-59,813698
681,660461	-58,787132
682,333374	-57,162239
683,006287	-58,268894
683,679199	-59,707054
684,352112	-59,622967
685,025024	-63,217010
685,697937	-78,451279
686,370850	-63,998421
687,043762	-63,537933
687,716675	-61,848717
688,389587	-61,881153
689,062500	-64,775017
689,735413	-64,609489
690,408325	-66,016312
691,081238	-70,009811
691,754150	-67,612045
692,427063	-65,614151
693,099976	-71,497986
693,772888	-68,310562
694,445801	-63,875832
695,118713	-62,460247
695,791626	-61,290691
696,464539	-59,540222
697,137451	-60,472584
697,810364	-62,526829
698,483276	-60,990761
699,156189	-60,811901
699,829102	-62,218098
700,502014	-62,169865
701,174927	-60,519115
701,847839	-59,758144
702,520752	-59,696445
703,193665	-59,713509
703,866577	-60,992004
704,539490	-62,602974
705,212402	-63,113220
705,885315	-64,261848
706,558228	-66,138969
707,231140	-65,429314
707,904053	-64,979530
708,576965	-66,302238
709,249878	-63,382313
709,922791	-62,171921
710,595703	-62,481583
